build_id,timestamp,pipeline_id,commit_id,project_type,project_type_name,repo_size_mb,is_monorepo,branch,branch_type,build_type,environment,files_changed,lines_added,lines_deleted,source_files_pct,deps_file_changed,dependency_count,test_files_changed,has_build_stage,has_unit_tests,has_integration_tests,has_e2e_tests,has_deploy_stage,has_docker_build,uses_emulator,parallel_stages,stages_count,has_artifact_publish,is_first_build,cache_available,is_clean_build,time_of_day_hour,memory_gb,cpu_avg_pct,build_time_min,status
build-0762,2024-01-16T04:02:00,pipe-5caec,3931561c744e484db7b2cadfefd87c96d8aa92ff,5,ios,1748.3,0,develop,1,0,0,41,318,148,0.72,0,49,17,1,1,0,1,1,0,1,1,4,0,0,1,0,4,12.14,88.1,72.0,skipped
build-0763,2024-01-16T09:27:00,pipe-6346a,8e2dc03b158533c508fe93877b7a2dec48fee78e,3,react-native,1486.6,0,develop,1,0,0,1,86,24,0.82,0,155,0,1,1,1,1,1,0,1,1,5,1,0,1,0,9,13.97,75.4,119.4,failed
build-0764,2024-01-16T11:20:00,pipe-c4f49,b5101188ab7b49da289b14667b1fae7d186e06e7,2,nodejs,348.1,0,develop,1,0,2,41,872,364,0.92,0,176,17,1,1,0,0,0,1,0,1,2,0,0,1,0,11,4.19,53.5,11.7,success
build-0765,2024-01-16T08:16:00,pipe-86a76,a497fd6561b40bbf0a58a04b74ceb736dada0c28,1,java,1069.3,1,develop,1,0,2,5,45,19,0.51,0,89,1,1,1,0,0,0,0,0,1,2,0,0,0,0,8,4.77,62.5,67.7,running
build-0766,2024-01-16T08:52:00,pipe-1d15a,026af043496a7fb7ba636346419c0fa59c32290f,0,python,362.1,0,develop,1,1,0,4,60,23,0.94,0,39,0,1,0,0,0,0,0,0,1,1,1,0,1,1,8,0.94,37.7,17.4,success
build-0767,2024-01-16T11:25:00,pipe-2d6ec,d842ba2969383b3351ba59a3a0278149f78596ae,1,java,949.1,0,hotfix/urgent,3,0,2,5,42,5,0.73,0,59,1,1,1,0,0,0,0,0,2,2,0,0,1,0,11,5.09,57.7,21.2,running
build-0768,2024-01-16T13:05:00,pipe-00b8d,4350c3bb01e30799f0f732932d1ca6cd61693802,1,java,1946.3,0,release/v5.9.17,4,1,0,1,84,37,0.7,0,94,0,1,1,0,0,1,0,0,2,3,1,0,1,0,13,3.15,76.2,26.9,success
build-0769,2024-01-16T08:51:00,pipe-296bc,08b660e50de14274bf0de72f0c20eaa1988f7b82,2,nodejs,291.5,0,feature/login,0,0,0,7,994,167,0.71,0,105,1,1,1,0,0,0,0,0,2,2,0,0,1,0,8,2.62,48.2,8.7,running
build-0770,2024-01-16T05:39:00,pipe-4c9d8,d7e899335f9957463497954cce50626e82730c77,3,react-native,1302.7,0,release/v1.5.2,4,1,1,26,422,131,0.91,0,142,9,1,1,1,0,1,0,1,3,4,1,0,1,1,5,19.12,100.0,314.1,failed
build-0771,2024-01-16T13:17:00,pipe-6120d,bd7995bc3c1bb5800504cdea2fcd77caddb5cd84,1,java,1049.8,0,feature/api,0,0,1,5,6,2,0.69,1,85,1,1,1,0,0,1,0,0,1,3,0,0,1,1,13,6.24,85.3,61.0,success
build-0772,2024-01-16T15:00:00,pipe-dee7c,179ae94d42cbb5013d8f8bfa2595ec6283c5b321,0,python,112.8,0,develop,1,0,1,3,68,24,0.93,0,55,1,1,1,1,0,1,1,0,2,4,0,0,0,0,15,4.75,68.8,67.7,running
build-0773,2024-01-16T07:17:00,pipe-aecb3,795cb94f5e3ece8bb49f9740528ec750f017cebe,4,android,821.0,0,master,2,1,0,3,24,2,0.54,0,109,0,1,1,0,0,1,0,1,1,3,1,0,1,1,7,20.44,100.0,264.6,running
build-0774,2024-01-16T05:18:00,pipe-fb2e7,44e3b666fa8b820f94ac17bea4c9a7816d3c47b9,1,java,442.9,0,develop,1,0,1,11,889,99,0.79,0,74,3,1,1,1,0,0,0,0,1,3,0,0,1,0,5,5.12,73.8,44.4,failed
build-0775,2024-01-16T04:29:00,pipe-d789d,c5d493b0612c380209ebd826f17d5ff80e889e1f,1,java,54.9,0,feature/perf,0,0,0,4,51,21,0.75,0,82,1,1,1,1,0,0,1,0,1,3,0,0,1,0,4,7.73,87.8,27.4,success
build-0776,2024-01-16T09:37:00,pipe-f1f9b,05507c7f7669755fdb20b2b9392af06ad0941a58,1,java,1268.1,0,feature/perf,0,1,2,4,1140,241,0.71,0,71,0,1,1,1,0,0,0,0,2,3,1,0,1,0,9,6.51,84.4,45.1,failed
build-0777,2024-01-16T16:37:00,pipe-08719,cda9ebf9cc1c4cb898d0202f49fe01becfd116d8,2,nodejs,676.0,0,main,2,1,2,11,419,180,0.59,0,151,3,1,1,1,0,1,0,0,3,4,1,0,0,0,16,3.58,80.7,49.5,skipped
build-0778,2024-01-16T10:09:00,pipe-2d187,117b7683af56e55b83120819c3b273bf0ffbc452,5,ios,1932.9,0,release/v1.9.0,4,1,1,9,64,23,0.72,0,55,3,1,1,0,0,1,0,0,3,3,1,0,1,0,10,11.76,78.5,27.7,failed
build-0779,2024-01-16T14:15:00,pipe-23831,5c4d2b647c19155ba44b8ad44a1891e9db4cfa66,3,react-native,2691.1,1,develop,1,0,1,5,83,22,0.73,0,167,0,1,0,0,0,0,0,0,1,1,0,0,1,0,14,9.84,60.1,24.6,running
build-0780,2024-01-16T15:30:00,pipe-6cb70,7dc1ca9d083ac554a12e248e9cae453de7993e52,4,android,4411.3,1,feature/payment,0,0,2,95,465,142,0.82,0,72,24,1,1,0,0,0,0,0,1,2,0,0,1,0,15,9.0,65.9,47.6,failed
build-0781,2024-01-16T15:40:00,pipe-c2012,421ec6900f52ebe8a3bff99650cde5965410fe47,1,java,1517.5,0,develop,1,0,2,1,79,28,0.9,0,77,0,1,0,0,0,1,0,0,1,2,0,0,0,0,15,2.11,66.5,56.6,running
build-0782,2024-01-16T10:10:00,pipe-b2ee8,de1d5fe520cf2c1c498aa629f6ccf2c2a915bb4e,2,nodejs,335.5,0,develop,1,0,0,3,66,12,0.72,0,183,0,1,0,1,0,1,0,0,2,3,0,0,1,0,10,4.83,52.8,12.1,failed
build-0783,2024-01-16T20:37:00,pipe-3c7f4,0ff3cd29512599156e98e003e89ecd388035ecac,0,python,124.4,0,feature/api,0,0,0,2,43,5,0.88,0,37,0,1,0,0,0,1,0,0,1,2,0,0,1,0,20,1.02,33.5,5.2,success
build-0784,2024-01-16T15:42:00,pipe-0e798,950eeede6048374cd302988ab83d48aebb3167f7,1,java,1825.2,0,master,2,1,0,32,558,221,0.92,0,76,9,1,1,0,0,1,1,0,2,3,1,0,1,0,15,5.35,96.0,55.5,failed
build-0785,2024-01-16T22:27:00,pipe-d91ce,f043077c1c9060e809145b952c9792801a9f5642,5,ios,2519.0,0,develop,1,1,1,19,62,24,0.56,0,72,5,1,0,1,0,0,0,1,1,2,1,0,1,0,22,9.61,100.0,44.8,running
build-0786,2024-01-16T07:08:00,pipe-308dd,c9bb5c3accce4da5c1ad88b19785a6767f05f2b6,0,python,291.8,0,main,2,1,1,5,6,0,0.64,0,42,1,1,1,0,1,1,0,0,2,4,1,0,1,0,7,2.9,35.6,18.2,failed
build-0787,2024-01-16T09:27:00,pipe-5e56f,004c14227b65fe8c9039fe9e309d5964564fadb0,5,ios,1678.2,1,feature/db,0,0,1,3,40,17,0.55,0,64,0,1,0,0,0,0,0,1,1,1,0,0,0,0,9,7.23,73.3,57.0,skipped
build-0788,2024-01-16T10:00:00,pipe-b51a2,713e90f07bdf0dfa5f865a8e041725be1ed8bf1f,2,nodejs,652.7,1,develop,1,0,0,49,166,59,0.72,0,181,11,1,1,0,1,1,0,0,1,4,0,0,0,0,10,5.53,75.2,101.2,skipped
build-0789,2024-01-16T06:37:00,pipe-40360,899d572bdf674f54b0c9c0e9ce2570dd203fe354,3,react-native,2213.0,0,hotfix/urgent,3,0,0,4,35,16,0.53,0,173,0,1,0,0,1,1,0,0,2,3,0,0,0,0,6,13.85,87.4,89.1,running
build-0790,2024-01-16T09:04:00,pipe-394e7,400f079c5acc1a768a11a2f1a8c271b8820357d6,0,python,66.1,0,main,2,1,1,2,61,18,0.7,1,40,0,1,1,1,0,1,0,0,1,4,0,1,0,1,9,5.46,72.8,210.2,skipped
build-0791,2024-01-16T09:16:00,pipe-a216f,d96aabbdda55d173b6a0257f5e5b771c4be621f4,0,python,60.9,0,hotfix/patch,3,0,2,36,672,292,0.56,0,52,7,1,1,0,0,1,0,0,1,3,0,0,1,0,9,2.85,51.6,7.1,skipped
build-0792,2024-01-16T04:13:00,pipe-0b6cf,8dc5f7aa36ad66c31ae47831e9ea6b978fbcae5a,4,android,358.7,0,release/v1.6.1,4,1,0,22,600,237,0.54,0,71,5,1,1,1,0,1,0,0,2,4,0,1,0,0,4,15.86,92.1,167.4,skipped
build-0793,2024-01-16T01:24:00,pipe-815c4,f75b8a018baeacc9df1645adccd652a0925a92e7,2,nodejs,683.8,0,develop,1,1,0,3,875,113,0.84,0,132,0,1,1,1,0,0,1,0,1,3,1,0,1,0,1,2.3,59.6,12.7,failed
build-0794,2024-01-16T10:48:00,pipe-548d7,a35279f3a1d2a04c46155945df373ef7c186c776,3,react-native,2225.5,0,feature/ui,0,0,0,5,70,19,0.59,1,146,0,1,0,0,1,1,0,1,1,3,0,0,1,0,10,16.48,94.0,59.8,failed
build-0795,2024-01-16T09:58:00,pipe-f50c5,2161afcea9da01eb682da24084bf7ef38690bc40,5,ios,2614.2,1,develop,1,0,0,26,769,327,0.75,1,59,10,1,1,0,0,1,0,1,2,3,0,0,1,0,9,13.11,66.1,37.4,failed
build-0796,2024-01-16T11:09:00,pipe-4d2f0,2c738cbf4145ab428d547d5e3497a33db456ac99,4,android,3935.5,0,develop,1,0,1,5,79,29,0.81,0,115,2,1,1,0,0,1,0,0,1,3,0,0,1,0,11,7.88,84.9,29.2,skipped
build-0797,2024-01-16T15:18:00,pipe-8b1e1,375f291a9e7b8605345a61b45d53a025e03613f4,4,android,3002.7,0,hotfix/patch,3,0,0,3,57,18,0.73,0,110,0,1,1,1,0,0,0,1,1,3,0,0,1,0,15,21.42,87.1,84.0,skipped
build-0798,2024-01-16T16:06:00,pipe-1eadb,0622b04405c18c2ce0ee19a86242688214f005a3,5,ios,2280.9,0,feature/ui,0,0,0,6,69,13,0.72,0,46,1,1,1,1,1,0,0,0,1,4,0,0,1,0,16,14.91,89.4,97.7,running
build-0799,2024-01-16T11:12:00,pipe-e40eb,cc3a8411960b18cd40659fbe258a9e8162c51d7c,0,python,452.9,1,feature/perf,0,0,1,12,336,119,0.88,0,64,4,1,0,1,0,1,1,0,1,3,1,0,1,0,11,5.73,71.1,27.1,skipped
build-0800,2024-01-16T08:07:00,pipe-1e3d4,22e89600fa85cd0678f69382e32e02cf0d09b76b,1,java,1728.1,0,feature/search,0,0,0,37,952,128,0.68,0,57,13,1,1,1,0,0,0,0,1,3,0,0,1,0,8,6.2,66.6,22.7,failed
build-0801,2024-01-17T07:16:00,pipe-f6319,b7eab9f9249275e839d89210116d2771343cde38,2,nodejs,630.4,0,hotfix/bug,3,0,1,4,66,23,0.59,0,153,0,1,1,0,1,0,0,0,1,3,0,0,1,0,7,4.18,74.1,27.0,skipped
build-0802,2024-01-17T04:54:00,pipe-55c4e,981a335fbf982c6552bc31501b2735ac976192d3,1,java,896.6,0,develop,1,1,0,11,89,14,0.75,0,96,4,1,1,0,0,1,0,0,1,3,0,1,0,0,4,4.84,76.3,134.1,failed
build-0803,2024-01-17T13:07:00,pipe-29b89,5e14b384197837ab2836cf01a3b3293f438109d8,0,python,467.9,0,develop,1,0,1,38,107,19,0.74,1,44,11,1,1,1,1,0,1,0,2,4,0,0,1,0,13,5.57,76.5,34.9,skipped
build-0804,2024-01-17T09:23:00,pipe-7f6de,c047e61188d064de16422390e16da766c8d28f64,1,java,653.4,0,hotfix/bug,3,0,2,41,622,141,0.91,0,59,17,1,1,1,0,0,1,0,1,3,0,0,1,0,9,4.85,73.1,59.6,running
build-0805,2024-01-17T13:27:00,pipe-80209,6a5fc9a71062ca5d9a2bbe19c08ba69899459057,1,java,189.9,0,feature/fix,0,0,1,2,20,4,0.89,1,67,0,1,0,1,0,0,0,0,2,2,0,0,1,0,13,4.87,61.5,28.4,success
build-0806,2024-01-17T10:01:00,pipe-f4881,188ecb587721eb92bb8b695765b3dbc13fd4fc19,4,android,2784.6,0,develop,1,1,0,60,1205,382,0.82,0,101,25,1,1,0,1,0,0,0,1,3,1,0,1,0,10,15.86,100.0,92.2,success
build-0807,2024-01-17T08:54:00,pipe-8dd22,38b2df6be3d87e07cafd4ebf18d1ad036ebce713,3,react-native,1088.1,0,feature/analytics,0,0,0,18,1348,329,0.67,0,244,0,1,0,0,1,0,0,0,1,2,0,0,1,0,8,11.81,86.6,33.3,success
build-0808,2024-01-17T12:10:00,pipe-1c2aa,3f80f218ec4d2e391c7395503ebc2e99ee5b2a62,5,ios,2961.8,0,release/v1.3.0,4,1,1,53,853,224,0.77,0,77,20,1,1,0,0,1,0,0,3,3,1,0,0,1,12,8.89,84.8,100.8,failed
build-0809,2024-01-17T10:20:00,pipe-2f119,84f363a0de4d92849acfebdca9b01bfbbbf353f4,4,android,2824.7,0,feature/api,0,0,0,5,39,10,0.86,0,123,0,1,1,0,0,0,0,0,1,2,0,1,0,0,10,6.49,66.9,124.8,failed
build-0810,2024-01-17T08:15:00,pipe-12c13,dcb1296919a2c6f26ef6bf77df023978b022c8d3,1,java,1304.1,0,feature/api,0,0,1,2,271,127,0.51,1,98,0,1,0,1,0,1,0,0,1,3,0,0,1,0,8,5.15,86.0,36.2,success
build-0811,2024-01-17T14:09:00,pipe-1cdf1,1311aee4b9a01d1f62ca819630486092229b2231,5,ios,2381.3,0,main,2,1,2,5,91,29,0.77,1,49,1,1,1,0,1,1,0,1,2,4,1,0,1,1,14,21.37,100.0,147.8,failed
build-0812,2024-01-17T23:22:00,pipe-c7100,725373452d831b3ccec9cce9fca5105b0958086c,0,python,459.7,0,hotfix/patch,3,0,0,35,782,165,0.76,0,60,11,1,1,0,1,0,0,0,2,3,0,0,1,0,23,1.86,49.1,10.6,success
build-0813,2024-01-17T16:39:00,pipe-88922,fe56482458e25f54172f561580813ee3ca3ecb56,1,java,78.8,0,feature/payment,0,0,1,5,13,2,0.9,1,73,1,1,1,1,0,1,0,0,1,4,1,0,1,0,16,6.05,65.8,40.3,running
build-0814,2024-01-17T15:38:00,pipe-be7c6,6518dbe24aacfd61c051f66811c203f86a023c4f,0,python,157.6,0,feature/fix,0,0,2,5,5,2,0.62,0,38,0,1,1,0,0,0,1,0,1,2,0,0,1,0,15,3.99,57.4,26.6,failed
build-0815,2024-01-17T13:17:00,pipe-8e4b1,83ade3b1d1cd8f5ecc43abe625964abcb97e9cbe,1,java,944.1,0,master,2,1,1,15,305,106,0.65,0,73,6,1,1,1,1,1,0,0,1,5,1,0,1,1,13,8.52,88.1,106.9,failed
build-0816,2024-01-17T08:02:00,pipe-52e2a,b62685950c1aba8bba796f929a8a5ec85e679128,2,nodejs,319.9,0,develop,1,0,0,50,186,85,0.66,0,120,13,1,1,0,0,1,1,0,1,3,0,1,0,0,8,4.46,59.2,47.5,success
build-0817,2024-01-17T08:24:00,pipe-33b58,5c4baedc4f34246752d8122ea295981702c7f000,3,react-native,1550.3,0,feature/ui,0,0,1,5,67,8,0.53,1,142,0,1,0,0,1,1,0,0,1,3,1,0,1,0,8,13.67,86.2,47.2,success
build-0818,2024-01-17T04:24:00,pipe-859c9,4b9bc78393b6cd0dd7eb80ae1fa9a0e7fd380036,0,python,341.7,0,feature/fix,0,0,1,14,144,57,0.54,0,53,4,1,1,0,0,0,1,0,1,2,0,0,1,0,4,5.35,73.1,15.4,success
build-0819,2024-01-17T10:35:00,pipe-99769,6122c64a9a1148e26a41526d8166a47ddc0f9c14,3,react-native,2368.9,1,feature/ui,0,0,0,8,715,122,0.71,0,190,1,1,1,0,1,0,0,0,2,3,0,0,1,0,10,17.07,74.0,56.7,success
build-0820,2024-01-17T02:26:00,pipe-8631b,4a12d9b7689df1028f7c482f42831d4ac8505e58,2,nodejs,57.3,0,feature/payment,0,0,0,4,20,6,0.76,1,117,1,1,1,1,0,0,0,0,2,3,0,0,1,0,2,3.55,50.0,12.7,running
build-0821,2024-01-17T09:35:00,pipe-9f11a,07aeedfb3fe3a9cd081617057f61b13da7659726,2,nodejs,678.2,0,develop,1,1,1,1,31,4,0.7,0,161,0,1,1,1,0,1,0,0,1,4,1,0,0,1,9,5.13,67.4,161.8,skipped
build-0822,2024-01-17T12:31:00,pipe-4f2aa,389ff2d0e361baaa1d459af02a669866f65bb52a,3,react-native,307.6,0,release/v4.5.18,4,1,0,4,61,27,0.89,0,184,1,1,1,0,1,1,1,0,1,4,0,0,1,0,12,11.9,100.0,75.8,success
build-0823,2024-01-17T13:21:00,pipe-1514d,fada29473ae1a6b5a1648bb0bdecdd34a29b6aec,2,nodejs,745.0,0,develop,1,0,0,2,319,83,0.56,1,142,0,1,1,0,0,0,0,0,1,2,0,0,1,0,13,2.92,41.4,6.7,skipped
build-0824,2024-01-17T14:35:00,pipe-21671,ded01fabc6d5a36e51b309fba01dc7d32908b236,1,java,1513.9,0,release/v1.6.4,4,1,0,5,278,91,0.64,0,87,2,1,1,1,0,1,0,0,3,4,1,0,1,0,14,4.74,96.2,36.6,skipped
build-0825,2024-01-17T15:15:00,pipe-ca67a,b852ac792a41372e6b192443536bf51483cc8a05,1,java,1352.9,0,develop,1,0,1,14,481,173,0.74,1,77,4,1,1,1,0,0,0,0,1,3,0,0,1,0,15,7.79,89.6,20.0,success
build-0826,2024-01-17T00:58:00,pipe-0a7bb,a5a75bd89f0c76104c2c3bde19c4f7e99d28386b,3,react-native,2110.9,0,main,2,1,2,67,883,159,0.55,0,245,26,1,1,1,1,1,0,1,2,5,1,0,1,0,0,13.33,100.0,63.8,running
build-0827,2024-01-17T13:23:00,pipe-ad6e0,6053daae634ca24ca601e725e846c4a4432f0e52,1,java,1745.9,1,feature/db,0,0,1,48,185,70,0.67,0,86,10,1,0,1,0,0,1,0,1,2,0,0,1,0,13,8.49,86.7,78.1,failed
build-0828,2024-01-17T12:02:00,pipe-53976,8e20512fbde33697e8801f16a42588b0ed720591,0,python,65.7,0,main,2,1,0,3,42,10,0.71,0,50,1,1,1,1,0,1,0,0,2,4,1,0,0,1,12,4.8,53.3,149.7,failed
build-0829,2024-01-17T17:35:00,pipe-315e4,fc59df05477f9a468c0ccce7c59613b6a61403d2,1,java,580.3,1,feature/auth,0,0,0,23,1045,125,0.52,0,60,6,1,1,0,0,0,0,0,1,2,0,0,1,0,17,7.79,61.4,26.6,success
build-0830,2024-01-17T14:26:00,pipe-9af22,3e597eafb5c292093ab602b46ac7d28778781b35,2,nodejs,712.0,0,feature/cache,0,1,0,34,437,63,0.76,0,179,9,1,1,0,0,0,0,0,1,2,1,0,1,0,14,2.95,63.2,6.0,success
build-0831,2024-01-17T09:49:00,pipe-b2391,c8fb0992ee2a99998e03f64a086781f10955b7e7,0,python,23.8,0,feature/search,0,0,1,16,258,85,0.77,0,39,3,1,1,1,0,0,1,0,1,3,0,0,1,0,9,4.2,54.3,24.7,running
build-0832,2024-01-17T12:23:00,pipe-b9e5f,35d6cc0defa397d45e21616760b17c60eea3980e,0,python,343.8,0,develop,1,1,2,12,495,198,0.69,0,54,2,1,1,1,0,0,1,0,1,3,1,0,1,1,12,3.63,77.3,81.2,success
build-0833,2024-01-17T13:30:00,pipe-17469,d6bfe2d0e3acdd825119495b7ac69563bc9ddfcc,2,nodejs,440.1,0,feature/ui,0,1,1,31,817,236,0.71,0,173,5,1,0,1,0,0,1,0,1,2,1,0,1,0,13,4.28,61.8,17.2,running
build-0834,2024-01-17T06:22:00,pipe-927c7,ecc90114767feb789f6f51e5246e4ce145b803cb,1,java,1225.0,1,feature/ui,0,1,0,4,93,33,0.94,1,85,1,1,0,1,1,1,0,0,1,4,1,0,0,0,6,8.28,83.7,71.4,running
build-0835,2024-01-17T16:16:00,pipe-8a3f9,cdc7bb8705c0c1464b36f2ef8d643df81359299e,0,python,29.9,0,release/v4.6.9,4,1,0,2,91,22,0.82,1,48,0,1,1,1,0,1,1,0,1,4,1,0,1,0,16,5.08,61.9,16.9,failed
build-0836,2024-01-17T09:58:00,pipe-5a9c9,8e3d91bd535f2f2d6f69903a6639f467d1a40394,5,ios,1430.1,0,main,2,1,2,1,55,21,0.91,0,43,0,1,1,0,1,1,0,1,3,4,1,0,1,0,9,13.74,94.0,98.8,running
build-0837,2024-01-17T07:44:00,pipe-c522d,2d1e544d1bf4bc6666184079c20747cecd2da16f,1,java,480.3,0,main,2,1,1,5,57,28,0.67,0,95,1,1,1,1,0,1,1,0,2,4,1,0,1,0,7,4.09,76.2,102.2,running
build-0838,2024-01-17T14:31:00,pipe-2708e,1ba6449c95591056acf485a88f884f52e7e4ac54,2,nodejs,625.2,1,feature/fix,0,0,1,44,678,106,0.75,0,112,15,1,1,1,0,0,1,0,1,3,0,0,1,1,14,4.96,50.1,14.9,failed
build-0839,2024-01-17T13:11:00,pipe-1bce0,7a2065a14d16c4cd894f269a1a85785d4fa98986,3,react-native,2649.4,0,hotfix/fix,3,0,0,76,117,36,0.77,0,206,23,1,1,1,0,0,0,1,1,3,0,0,1,1,13,18.93,100.0,148.7,success
build-0840,2024-01-17T13:40:00,pipe-58aa4,2d039a287c4775229adaa579dd6e7b1c5e8b80b9,0,python,476.4,0,feature/ui,0,0,0,6,253,103,0.68,0,54,1,1,1,0,0,0,1,0,1,2,0,0,1,0,13,5.43,54.2,12.6,running
build-0841,2024-01-17T07:07:00,pipe-81dd3,11d1b676adde3632b77ec16dc33fa0b7cc76bd90,4,android,3921.1,0,feature/payment,0,0,0,28,1391,572,0.61,0,95,0,1,0,0,0,0,0,1,1,1,0,1,0,0,7,28.06,90.9,166.8,success
build-0842,2024-01-17T04:41:00,pipe-aa2df,39ae8d88d95cd267ba234f10e39ce938b9272bd4,2,nodejs,489.1,0,master,2,1,1,9,678,211,0.86,0,188,2,1,1,0,0,1,0,0,2,3,1,0,1,0,4,2.81,61.3,7.3,skipped
build-0843,2024-01-17T13:51:00,pipe-8a855,a307c164c28d1085cf26c6128e3eed1fd6a40736,0,python,235.3,0,main,2,1,1,4,46,7,0.75,0,55,1,1,1,1,0,1,0,0,3,4,1,0,1,0,13,4.9,46.0,19.8,running
build-0844,2024-01-17T09:30:00,pipe-0479c,35cc5490a21bbda94514dacea4f4d283bf817345,4,android,3150.2,0,feature/api,0,0,0,1,14,6,0.92,0,116,0,1,1,1,0,0,0,1,1,3,0,0,1,0,9,13.31,97.1,73.1,failed
build-0845,2024-01-17T12:03:00,pipe-64d8f,2e8c970e00ba77fa46a66206fc542350ad0e4d98,1,java,1909.1,1,main,2,1,2,4,749,306,0.5,0,68,1,1,1,0,0,1,1,0,3,3,1,0,1,0,12,8.18,81.3,72.1,success
build-0846,2024-01-17T08:12:00,pipe-2b34d,983b50c351e52603d84fb9a67e38f47716af5a3a,3,react-native,1810.0,1,develop,1,0,1,77,715,114,0.58,0,162,25,1,1,0,1,1,0,1,1,4,0,0,1,1,8,22.86,96.4,115.7,running
build-0847,2024-01-17T02:03:00,pipe-773c7,69dde30142fb0aa09eb0e4400275856881a3c24c,3,react-native,2377.9,0,master,2,1,0,42,1023,464,0.81,0,231,10,1,1,1,1,1,0,1,1,5,1,0,1,0,2,17.57,100.0,123.2,success
build-0848,2024-01-17T10:53:00,pipe-9c111,664576ca0cd6aeb377e819635d271672ef4657ea,1,java,755.7,0,feature/perf,0,0,1,2,42,13,0.89,0,100,0,1,0,1,0,1,1,0,2,3,1,0,1,0,10,7.78,78.9,49.2,failed
build-0849,2024-01-17T10:34:00,pipe-a2d60,94cac06c2f861338a1d23625ec81536762b7119b,3,react-native,969.2,0,develop,1,0,1,79,1158,216,0.87,0,169,34,1,1,0,0,0,0,1,1,2,0,0,1,0,10,13.44,86.9,57.7,running
build-0850,2024-01-17T20:40:00,pipe-18fee,924f6ff9159963d68eecdf8efb6aece25a03e92c,5,ios,1025.5,1,feature/search,0,0,0,13,1171,138,0.71,0,68,5,1,0,1,1,1,0,0,1,4,1,0,1,0,20,19.79,84.8,80.6,failed
build-0851,2024-01-18T08:14:00,pipe-f5c0c,a2074f12ce35e949e130ce75e7753c687973aacc,1,java,173.7,0,feature/mobile,0,0,0,20,439,104,0.9,1,78,4,1,1,1,0,0,0,0,1,3,0,0,1,0,8,6.74,80.2,23.1,failed
build-0852,2024-01-18T10:40:00,pipe-4217d,fdcaaadf69a09ac8f61e4ec3427bb18ca82b9156,3,react-native,2412.7,0,release/v3.3.2,4,1,0,49,385,162,0.65,0,202,14,1,1,1,0,1,0,1,1,4,1,0,1,0,10,14.23,99.0,122.4,running
build-0853,2024-01-18T13:46:00,pipe-a8cd9,db0bef5f029d6c98e61053bc2a28452cc632f306,0,python,168.8,0,hotfix/bug,3,0,0,35,115,30,0.59,0,46,15,1,1,0,0,0,0,0,2,2,0,0,0,0,13,1.28,32.6,41.6,running
build-0854,2024-01-18T18:39:00,pipe-d8c0e,362d35ce7c6698a07e65c56da5c547a061384ebb,1,java,1534.0,0,main,2,1,0,5,34,4,0.87,0,93,1,1,1,0,1,1,1,0,2,4,1,1,0,0,18,7.16,74.8,107.1,success
build-0855,2024-01-18T13:50:00,pipe-e8278,1123aca4d883732bdad8e177317638e7efd9ab11,2,nodejs,189.8,0,release/v2.6.14,4,1,0,6,678,146,0.57,1,159,1,1,1,0,1,1,0,0,3,4,0,0,1,0,13,5.19,70.3,36.9,failed
build-0856,2024-01-18T10:42:00,pipe-cba3d,d26c375bfa88aadaee763e0d672bc30434800a3e,2,nodejs,382.4,0,develop,1,0,0,13,667,146,0.7,0,125,5,1,1,0,0,1,0,0,1,3,0,0,1,0,10,3.72,54.0,9.0,skipped
build-0857,2024-01-18T12:25:00,pipe-91446,6b14fb408cce01289a010f9e47486c6c1ee69056,0,python,342.3,0,main,2,1,0,14,170,51,0.88,1,53,5,1,1,1,0,1,0,0,3,4,1,0,0,0,12,4.19,65.7,54.2,skipped
build-0858,2024-01-18T15:24:00,pipe-7dc9e,aa576c59bb5669f446fcfc7e2913a8c3fcc0bdb5,2,nodejs,546.7,0,hotfix/urgent,3,0,1,47,87,21,0.59,0,133,7,1,1,0,0,0,0,0,2,2,0,0,1,0,15,3.97,30.2,8.4,running
build-0859,2024-01-18T10:32:00,pipe-5d693,527689a0475557c7ba900232e228aec75876ba91,2,nodejs,494.2,0,feature/mobile,0,0,1,1,82,33,0.85,0,166,0,1,1,1,0,1,0,0,2,4,0,1,0,0,10,4.0,52.2,48.3,success
build-0860,2024-01-18T13:00:00,pipe-a849a,156c32fd732e377f7d329cefcb08b07986a2f145,1,java,1346.8,0,feature/ui,0,0,0,11,750,313,0.58,0,91,3,1,1,0,0,1,1,0,1,3,1,1,0,0,13,5.1,77.6,96.3,running
build-0861,2024-01-18T15:05:00,pipe-cea20,142d2bd6f8ac7add4c0a2577249c0cb17cc82661,0,python,371.8,0,release/v1.7.7,4,1,1,1,11,5,0.91,0,48,0,1,1,1,0,1,0,0,1,4,1,1,0,1,15,3.74,66.8,249.6,failed
build-0862,2024-01-18T15:27:00,pipe-12966,eed224310c56d4417463ec766ce09d2e57662243,0,python,49.4,0,develop,1,0,1,32,85,16,0.7,0,38,12,1,1,1,0,0,0,0,1,3,0,0,1,0,15,3.5,54.5,10.6,success
build-0863,2024-01-18T20:11:00,pipe-d96c7,6ee901e7ec6c02735227111eac6a67c1ee5f2c66,1,java,1541.6,0,release/v1.2.12,4,1,0,1,26,10,0.6,0,90,0,1,1,1,0,1,1,0,2,4,1,0,0,0,20,7.82,92.0,234.5,success
